Packet Length,Malware Indicators,Anomaly Scores,Alerts/Warnings,Proxy Information,Firewall Logs,IDS/IPS Alerts,Protocol_ICMP,Protocol_TCP,Protocol_UDP,Packet Type_Control,Packet Type_Data,Traffic Type_DNS,Traffic Type_FTP,Traffic Type_HTTP,Attack Type_DDoS,Attack Type_Intrusion,Attack Type_Malware,Attack Signature_Known Pattern A,Attack Signature_Known Pattern B,Action Taken_Blocked,Action Taken_Ignored,Action Taken_Logged,Severity Level_High,Severity Level_Low,Severity Level_Medium,Network Segment_Segment A,Network Segment_Segment B,Network Segment_Segment C,Log Source_Firewall,Log Source_Server,Browser,Windows OS,iOS,Linux OS,day_of_week,day_of_week_sin,day_of_week_cos,hour,hour_sin,hour_cos,State
472,1,63.16,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,3,0.43388373911755823,-0.900968867902419,3,0.7071067811865475,0.7071067811865476,Madhya Pradesh
1420,1,54.78,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,2,0.9749279121818236,-0.22252093395631434,9,0.7071067811865476,-0.7071067811865475,Meghalaya
1454,1,89.37,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,3,0.43388373911755823,-0.900968867902419,10,0.49999999999999994,-0.8660254037844387,Uttar Pradesh
1170,0,93.18,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0.7818314824680298,0.6234898018587336,22,-0.5000000000000004,0.8660254037844384,Rajasthan
168,1,36.25,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,21,-0.7071067811865477,0.7071067811865474,Kerala
1191,1,16.96,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,4,-0.433883739117558,-0.9009688679024191,7,0.9659258262890683,-0.25881904510252063,Goa
447,1,78.03,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,6,-0.7818314824680299,0.6234898018587334,23,-0.25881904510252157,0.9659258262890681,Uttar Pradesh
517,0,36.03,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0.0,1.0,4,0.8660254037844386,0.5000000000000001,Gujarat
1483,1,39.44,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,6,1.0,6.123233995736766e-17,Goa
1305,0,75.08,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.0,1.0,12,1.2246467991473532e-16,-1.0,Mizoram
364,0,69.19,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,6,-0.7818314824680299,0.6234898018587334,3,0.7071067811865475,0.7071067811865476,Assam
331,0,40.42,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0.7818314824680298,0.6234898018587336,12,1.2246467991473532e-16,-1.0,Karnataka
593,1,23.68,1,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,6,1.0,6.123233995736766e-17,Uttarakhand
1413,0,92.01,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,3,0.43388373911755823,-0.900968867902419,16,-0.8660254037844384,-0.5000000000000004,Himachal Pradesh
1194,1,98.74,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,21,-0.7071067811865477,0.7071067811865474,Madhya Pradesh
1227,1,46.56,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,4,-0.433883739117558,-0.9009688679024191,5,0.9659258262890683,0.25881904510252074,Rajasthan
251,1,82.46,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0.7818314824680298,0.6234898018587336,19,-0.9659258262890684,0.2588190451025203,Himachal Pradesh
763,1,61.14,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,4,-0.433883739117558,-0.9009688679024191,0,0.0,1.0,Manipur
1436,0,74.17,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,4,-0.433883739117558,-0.9009688679024191,11,0.258819045102521,-0.9659258262890682,Assam
760,1,41.73,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.0,1.0,1,0.25881904510252074,0.9659258262890683,Telangana
446,1,13.18,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0.7818314824680298,0.6234898018587336,0,0.0,1.0,Maharashtra
74,0,65.38,0,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,3,0.7071067811865475,0.7071067811865476,Haryana
574,0,51.73,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,3,0.43388373911755823,-0.900968867902419,6,1.0,6.123233995736766e-17,Meghalaya
134,0,37.27,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,6,-0.7818314824680299,0.6234898018587334,16,-0.8660254037844384,-0.5000000000000004,Madhya Pradesh
1362,0,39.77,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,4,-0.433883739117558,-0.9009688679024191,12,1.2246467991473532e-16,-1.0,Tripura
1486,1,62.51,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,3,0.43388373911755823,-0.900968867902419,4,0.8660254037844386,0.5000000000000001,Sikkim
103,0,91.81,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,5,-0.9749279121818236,-0.2225209339563146,1,0.25881904510252074,0.9659258262890683,Mizoram
1410,0,62.03,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,4,-0.433883739117558,-0.9009688679024191,2,0.49999999999999994,0.8660254037844387,Telangana
1272,1,31.3,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,4,0.8660254037844386,0.5000000000000001,Bihar
432,1,59.22,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,6,-0.7818314824680299,0.6234898018587334,15,-0.7071067811865471,-0.7071067811865479,Tamil Nadu
698,0,67.38,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0.7818314824680298,0.6234898018587336,22,-0.5000000000000004,0.8660254037844384,Jharkhand
136,0,28.98,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,5,-0.9749279121818236,-0.2225209339563146,5,0.9659258262890683,0.25881904510252074,Gujarat
1342,1,7.24,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,4,-0.433883739117558,-0.9009688679024191,15,-0.7071067811865471,-0.7071067811865479,Tripura
77,0,55.82,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,6,-0.7818314824680299,0.6234898018587334,20,-0.8660254037844386,0.5000000000000001,Karnataka
325,1,11.93,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0.7818314824680298,0.6234898018587336,11,0.258819045102521,-0.9659258262890682,Assam
1185,0,99.29,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0.9749279121818236,-0.22252093395631434,10,0.49999999999999994,-0.8660254037844387,Manipur
761,0,62.28,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,5,-0.9749279121818236,-0.2225209339563146,6,1.0,6.123233995736766e-17,Bihar
274,0,29.26,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,2,0.9749279121818236,-0.22252093395631434,7,0.9659258262890683,-0.25881904510252063,Odisha
676,1,38.44,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.0,1.0,14,-0.4999999999999997,-0.8660254037844388,Tamil Nadu
837,0,62.42,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,4,-0.433883739117558,-0.9009688679024191,21,-0.7071067811865477,0.7071067811865474,Odisha
979,0,42.0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,6,-0.7818314824680299,0.6234898018587334,7,0.9659258262890683,-0.25881904510252063,Chhattisgarh
404,0,12.95,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,16,-0.8660254037844384,-0.5000000000000004,Bihar
1454,1,33.91,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,4,-0.433883739117558,-0.9009688679024191,11,0.258819045102521,-0.9659258262890682,Odisha
957,1,1.91,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0.0,1.0,0,0.0,1.0,Mizoram
938,1,21.46,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,4,-0.433883739117558,-0.9009688679024191,8,0.8660254037844387,-0.4999999999999998,Rajasthan
129,1,47.83,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,12,1.2246467991473532e-16,-1.0,Mizoram
876,0,13.94,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,6,-0.7818314824680299,0.6234898018587334,5,0.9659258262890683,0.25881904510252074,Gujarat
865,1,10.92,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,14,-0.4999999999999997,-0.8660254037844388,Rajasthan
684,0,3.45,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,6,-0.7818314824680299,0.6234898018587334,11,0.258819045102521,-0.9659258262890682,West Bengal
208,0,71.25,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,1,0.25881904510252074,0.9659258262890683,Tamil Nadu
229,0,78.87,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,3,0.43388373911755823,-0.900968867902419,9,0.7071067811865476,-0.7071067811865475,Punjab
292,1,37.09,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,6,-0.7818314824680299,0.6234898018587334,21,-0.7071067811865477,0.7071067811865474,Haryana
558,1,77.78,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0.7818314824680298,0.6234898018587336,23,-0.25881904510252157,0.9659258262890681,Maharashtra
704,1,79.08,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0.7818314824680298,0.6234898018587336,12,1.2246467991473532e-16,-1.0,Arunachal Pradesh
826,0,63.95,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,5,-0.9749279121818236,-0.2225209339563146,15,-0.7071067811865471,-0.7071067811865479,Goa
837,0,14.8,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,5,-0.9749279121818236,-0.2225209339563146,4,0.8660254037844386,0.5000000000000001,Uttarakhand
1093,0,64.52,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,5,-0.9749279121818236,-0.2225209339563146,1,0.25881904510252074,0.9659258262890683,Jharkhand
1225,1,26.53,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,6,-0.7818314824680299,0.6234898018587334,1,0.25881904510252074,0.9659258262890683,West Bengal
217,1,5.29,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,4,-0.433883739117558,-0.9009688679024191,1,0.25881904510252074,0.9659258262890683,Gujarat
547,1,67.89,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,-0.9749279121818236,-0.2225209339563146,9,0.7071067811865476,-0.7071067811865475,West Bengal
298,1,60.23,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,7,0.9659258262890683,-0.25881904510252063,West Bengal
674,1,17.45,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,6,-0.7818314824680299,0.6234898018587334,8,0.8660254037844387,-0.4999999999999998,Uttarakhand
1072,0,72.21,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,4,-0.433883739117558,-0.9009688679024191,18,-1.0,-1.8369701987210297e-16,Haryana
1245,0,2.81,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,4,-0.433883739117558,-0.9009688679024191,0,0.0,1.0,Jharkhand
264,0,28.34,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,4,-0.433883739117558,-0.9009688679024191,7,0.9659258262890683,-0.25881904510252063,Arunachal Pradesh
700,0,39.33,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,4,-0.433883739117558,-0.9009688679024191,11,0.258819045102521,-0.9659258262890682,Madhya Pradesh
176,1,49.48,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,5,-0.9749279121818236,-0.2225209339563146,10,0.49999999999999994,-0.8660254037844387,Andhra Pradesh
188,1,71.23,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,6,-0.7818314824680299,0.6234898018587334,21,-0.7071067811865477,0.7071067811865474,Arunachal Pradesh
1027,0,13.55,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,3,0.7071067811865475,0.7071067811865476,West Bengal
253,0,2.24,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,16,-0.8660254037844384,-0.5000000000000004,Jharkhand
895,1,9.59,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,21,-0.7071067811865477,0.7071067811865474,Nagaland
1336,0,53.03,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0.0,1.0,10,0.49999999999999994,-0.8660254037844387,Chhattisgarh
744,1,91.94,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,0.9749279121818236,-0.22252093395631434,3,0.7071067811865475,0.7071067811865476,Gujarat
278,0,58.31,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0.43388373911755823,-0.900968867902419,0,0.0,1.0,Sikkim
380,1,50.76,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,22,-0.5000000000000004,0.8660254037844384,Maharashtra
1394,0,45.7,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,10,0.49999999999999994,-0.8660254037844387,Rajasthan
67,0,12.47,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,1.0,22,-0.5000000000000004,0.8660254037844384,Odisha
382,0,31.46,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0.0,1.0,16,-0.8660254037844384,-0.5000000000000004,Telangana
346,1,93.29,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0.7818314824680298,0.6234898018587336,7,0.9659258262890683,-0.25881904510252063,Chhattisgarh
370,0,75.84,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,3,0.43388373911755823,-0.900968867902419,23,-0.25881904510252157,0.9659258262890681,West Bengal
1336,1,87.11,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,4,-0.433883739117558,-0.9009688679024191,17,-0.9659258262890683,-0.25881904510252063,Jharkhand
1248,0,93.06,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,3,0.7071067811865475,0.7071067811865476,Gujarat
1204,0,31.01,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,3,0.43388373911755823,-0.900968867902419,16,-0.8660254037844384,-0.5000000000000004,Punjab
1066,1,93.58,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,2,0.9749279121818236,-0.22252093395631434,9,0.7071067811865476,-0.7071067811865475,Himachal Pradesh
1398,1,36.77,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,6,1.0,6.123233995736766e-17,Jharkhand
104,0,71.73,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,6,1.0,6.123233995736766e-17,Bihar
1278,0,45.77,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,19,-0.9659258262890684,0.2588190451025203,Manipur
1459,0,73.02,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,2,0.9749279121818236,-0.22252093395631434,19,-0.9659258262890684,0.2588190451025203,Maharashtra
992,1,70.14,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,3,0.43388373911755823,-0.900968867902419,9,0.7071067811865476,-0.7071067811865475,Haryana
695,0,69.86,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0.7818314824680298,0.6234898018587336,0,0.0,1.0,Chhattisgarh
897,0,45.92,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,4,0.8660254037844386,0.5000000000000001,Madhya Pradesh
1080,1,39.07,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0.0,1.0,0,0.0,1.0,Odisha
1203,0,65.21,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,3,0.43388373911755823,-0.900968867902419,0,0.0,1.0,Uttar Pradesh
190,1,7.12,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,4,-0.433883739117558,-0.9009688679024191,1,0.25881904510252074,0.9659258262890683,Punjab
1093,0,78.97,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0.7818314824680298,0.6234898018587336,10,0.49999999999999994,-0.8660254037844387,Jharkhand
1044,0,5.08,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0.7818314824680298,0.6234898018587336,21,-0.7071067811865477,0.7071067811865474,Uttarakhand
1389,0,17.69,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,2,0.9749279121818236,-0.22252093395631434,1,0.25881904510252074,0.9659258262890683,Maharashtra
278,0,31.74,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,3,0.7071067811865475,0.7071067811865476,Telangana
354,1,64.02,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,21,-0.7071067811865477,0.7071067811865474,Meghalaya
580,0,50.32,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,4,-0.433883739117558,-0.9009688679024191,7,0.9659258262890683,-0.25881904510252063,Telangana
669,0,64.18,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,5,-0.9749279121818236,-0.2225209339563146,20,-0.8660254037844386,0.5000000000000001,Jharkhand
1078,1,59.84,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0.7818314824680298,0.6234898018587336,13,-0.2588190451025208,-0.9659258262890683,Tamil Nadu
479,0,18.21,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,6,-0.7818314824680299,0.6234898018587334,6,1.0,6.123233995736766e-17,Nagaland
1273,0,16.32,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0.0,1.0,11,0.258819045102521,-0.9659258262890682,Tamil Nadu
285,0,52.48,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,2,0.9749279121818236,-0.22252093395631434,11,0.258819045102521,-0.9659258262890682,Sikkim
909,0,77.97,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,4,-0.433883739117558,-0.9009688679024191,15,-0.7071067811865471,-0.7071067811865479,Tamil Nadu
107,1,42.71,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.0,1.0,15,-0.7071067811865471,-0.7071067811865479,Sikkim
982,0,27.37,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,4,-0.433883739117558,-0.9009688679024191,2,0.49999999999999994,0.8660254037844387,Jharkhand
1285,1,71.34,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0.0,1.0,6,1.0,6.123233995736766e-17,Maharashtra
154,1,30.98,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,4,-0.433883739117558,-0.9009688679024191,8,0.8660254037844387,-0.4999999999999998,Punjab
954,1,66.76,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,2,0.49999999999999994,0.8660254037844387,Arunachal Pradesh
233,0,57.5,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,4,-0.433883739117558,-0.9009688679024191,16,-0.8660254037844384,-0.5000000000000004,Nagaland
618,0,73.55,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0.7818314824680298,0.6234898018587336,5,0.9659258262890683,0.25881904510252074,Manipur
1441,1,5.17,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,2,0.9749279121818236,-0.22252093395631434,21,-0.7071067811865477,0.7071067811865474,Mizoram
